Clock:Tick#,Clock:offsetTime,IMU_ATTI(0):Longitude,IMU_ATTI(0):Latitude,IMU_ATTI(0):press:D,IMU_ATTI(0):alti:D,IMU_ATTI(0):relativeHeight:C,IMU_ATTI(0):absoluteHeight:C,IMU_ATTI(0):numSats,IMU_ATTI(0):roll:C,IMU_ATTI(0):pitch:C,IMU_ATTI(0):yaw:C,IMU_ATTI(0):accelX,IMU_ATTI(0):accelY,IMU_ATTI(0):accelZ,IMU_ATTI(0):accelComposite:C,IMU_ATTI(0):gyroX,IMU_ATTI(0):gyroY,IMU_ATTI(0):gyroZ,IMU_ATTI(0):gyroComposite:C,IMU_ATTI(0):velN,IMU_ATTI(0):velE,IMU_ATTI(0):velD,IMU_ATTI(0):velComposite:C,IMU_ATTI(0):velH:C,IMU_ATTI(0):magX,IMU_ATTI(0):magY,IMU_ATTI(0):magZ,IMU_ATTI(0):magMod:C,IMU_ATTI(0):temperature,IMU_ATTI(0):yawUnWrapped:C,IMU_ATTI(0):tiltInclination:C,IMU_ATTI(0):tiltDirectionEarthFrame:C,IMU_ATTI(0):tiltDirectionBodyFrame:C,IMU_ATTI(0):yaw360:C,IMU_ATTI(0):magYaw:C,IMU_ATTI(0):Yaw-magYaw:C,IMUCalcs(0):PosN:C,IMUCalcs(0):PosE:C,IMUCalcs(0):PosD:C,IMUCalcs(0):height:C,IMUCalcs(0):velN:C,IMUCalcs(0):velE:C,IMUCalcs(0):velD:C,IMUCalcs(0):diffVelN:C,IMUCalcs(0):diffVelE:C,IMUCalcs(0):diffVelD:C,IMUCalcs(0):Lat:C,IMUCalcs(0):Long:C,IMUCalcs(0):VelocityError:C,IMUCalcs(0):PositionError:C,IMUCalcs(0):totalGyroZ:C,IMUCalcs(0):totalGyroX:C,IMUCalcs(0):totalGyroY:C,IMU_ATTI(0):distanceHP:C,IMU_ATTI(0):distanceTravelled:C,IMU_ATTI(0):directionOfTravel[mag]:C,IMU_ATTI(0):directionOfTravel[true]:C,IMU_ATTI(0):quatW:D,IMU_ATTI(0):quatX:D,IMU_ATTI(0):quatY:D,IMU_ATTI(0):quatZ:D,IMU_ATTI(0):agX:D,IMU_ATTI(0):agY:D,IMU_ATTI(0):agZ:D,IMU_ATTI(0):gbX:D,IMU_ATTI(0):gbY:D,IMU_ATTI(0):gbZ:D,IMU_ATTI(0):ty:D,IMU_ATTI(0):tz:D,IMU_ATTI(0):sensor_stat:D,IMU_ATTI(0):filter_stat:D,IMU_ATTI(0):atti_cnt:D,GPS:Long,GPS:Lat,GPS:Date,GPS:Time,GPS:dateTimeStamp,GPS:heightMSL,GPS:hDOP,GPS:pDOP,GPS:sAcc,GPS:numGPS,GPS:numGLNAS,GPS:numSV,GPS:velN,GPS:velE,GPS:velD,GPS:rawDate,GPS:rawTime,Mr_controller:ctrl_tick:D,Mr_controller:ctrl_pitch:D,Mr_controller:ctrl_roll:D,Mr_controller:ctrl_yaw:D,Mr_controller:ctrl_throttle:D,Controller:ctrl_mode:C,Mr_controller:mode_switch:D,Mr_controller:motor_state:D,Mr_controller:sig_level:D,Mr_controller:ctrl_level:D,Mr_controller:in_sim_mode:D,Mr_controller:max_height:D,Mr_controller:max_radius:D,Mr_controller:cur_plan_req:D,Mr_controller:cur_plan:D,Mr_controller:cur_mis_type:D,Mr_controller:cur_mis_req:D,Mr_controller:is_soaring_up:D,Mr_controller:CL_tors:D,Mr_controller:D2H_x:D,Mr_controller:D2H_y:D,Mr_controller:D2H_type:D,Mr_controller:temp_level:D,Mr_controller:throw_fly_inairT:D,Mr_controller:in_wifi:D,Mr_controller:height_level:D,RC_Info:failSafe,RC_Info:dataLost,RC_Info:appLost,RC_Info:sigStrength:C,RC_Info:cur_cmd:D,RC_Info:video_lost,RC_Info:frame_lost,RC_Info:sky_con,RC_Info:gnd_con,RC_Info:connected,RC_Info:m_changed:D,RC_Info:arm_status:D,RC_Info:A:D,RC_Info:E:D,RC_Info:T:D,RC_Info:R:D,RC_Info:U:D,RC_Info:lat:D,RC_Info:lon:D,RC_Info:gps_state:D,RC_Info:pro_rc_enable_flag:D,RC_Info:pro_rc_tilt_perc:D,RC_Info:pro_rc_vert_perc:D,RC_Info:pro_rc_tors_perc:D,MagCali(0):X:D,MagCali(0):Y:D,MagCali(0):Z:D,MagCali(0):Mod:C,MagCali(0):magYaw:C,MagCali(1):X:D,MagCali(1):Y:D,MagCali(1):Z:D,MagCali(1):Mod:C,MagCali(1):magYaw:C,CompassFilter(0):X:D,CompassFilter(0):Y:D,CompassFilter(0):Z:D,CompassFilter(1):X:D,CompassFilter(1):Y:D,CompassFilter(1):Z:D,OA:avoidObst,OA:emergBrake,OA:radiusLimit,OA:airportLimit,OA:groundForceLanding,OA:horizNearBoundary,OA:vertLowLimit,OA:vertAirportLimit,OA:roofLimit,OA:hitGroundLimit,OA:frontDistance,MVO:velX,MVO:velY,MVO:velZ,MVO:posX,MVO:posY,MVO:posZ,MVO:hoverPointUncertainty1,MVO:hoverPointUncertainty2,MVO:hoverPointUncertainty3,MVO:hoverPointUncertainty4,MVO:hoverPointUncertainty5,MVO:hoverPointUncertainty6,MVO:velocityUncertainty1,MVO:velocityUncertainty2,MVO:velocityUncertainty3,MVO:velocityUncertainty4,MVO:velocityUncertainty5,MVO:velocityUncertainty6,MVO:height,MVO:heightUncertainty,AirSpeed:comp_alti:D,AirSpeed:wind_spd:D,AirSpeed:vel_level:D,eventLog,osd_data:flyCState,osd_data:flycCommand,osd_data:flightAction,osd_data:nonGPSCause,osd_data:compassError,osd_data:connectedToRC,osd_data:lowVoltage,osd_data:ModeSwitch,osd_data:gpsUsed,osd_data:visionUsed,osd_data:notEnoughForce,osd_data:flightTime,osd_data:navHealth,osd_data:vpsHeight,osd_data:relativeHeight,usonic:usonic_h,CtrlAllocation:raw_tilt_x,CtrlAllocation:raw_tilt_y,CtrlAllocation:raw_tors,CtrlAllocation:raw_lift,CtrlAllocation:fix_tilt_x,CtrlAllocation:fix_tilt_y,CtrlAllocation:fix_tor,CtrlAllocation:fix_lift,CtrlAllocation:bound_max,CtrlAllocation:bound_min,CtrlAllocation:tors_limit_scale,CtrlAllocation:tilt_scale,CtrlAllocation:lift_diff:C,MotorCtrl:Status,MotorCtrl:PWM:RFront,MotorCtrl:PWM:LFront,MotorCtrl:PWM:LBack,MotorCtrl:PWM:RBack,ATTI_MINI0:s_qw0,ATTI_MINI0:s_qx0,ATTI_MINI0:s_qy0,ATTI_MINI0:s_qz0,ATTI_MINI0:roll:C,ATTI_MINI0:pitch:C,ATTI_MINI0:yaw:C,ATTI_MINI0:s_pgz0,ATTI_MINI0:s_vgz0,ATTI_MINI0:s_agz0,ATTI_MINI0:s_rsv00,ATTI_MINI0:s_rsv10,ATTI_MINI0:s_cnt0,CtrlVelVert:vel_cmd,CtrlVelVert:vel_before,CtrlVelVert:vel_after,CtrlVelVert:vel_fdbk,CtrlVelVert:vel_tag,CtrlVelVert:vel_diff,Attribute|Value,ConvertDatV3,4.3.0
757644804,113.506,113.958977,22.54264496,100.13688,100.13688,0.036880967,,15,-0.054170826,0.020818772,-88.5515996,0.00893551,0.008713433,-1.0075322,1.0076096,-1.4292746,1.3521198,-1.9233804,2.7514443,0.0065252,-0.002327242,0.2658702,0.26596045,0.006927791,37,1499,1,1499,0.55,-88.5515996,0.058033603,160.4257861,-111.0226143,271.4484004,-88.58605453,-0.034454932,-19.4851609,8.0321212,-0.040189281,0.040189281,0.007733192,-0.003138052,0.322247475,0.001207992,-8.11E-04,0.056377261,22.54263777,113.9589802,FALSE,FALSE,-90.78302309,-8.581980731,4.662289546,,21.00500448,,,0.71598756,-2.12E-04,4.60E-04,-0.6981129,-0.009526056,0.003386542,-0.1316596,0,0,0,55,55,4096,0,47762,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,234,7731,0,0,-0.06845361,-1,FORCE_LANDING,2,1,5,5,1,30,50,16,5,11,9,0,0,-18.706099,7.710928,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-1030,2,0,0,0,0,100,100,100,704,398,1297,1528,-29.54037047,378,431,1271,1394,-48.79265693,200,183,183,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9999999,0.002,0,0.002,,1000000,0,0.21421146,0,,FORCE_LANDING,OTHER,VERT_LOW_LIMIT_LANDING,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,109000,5,0.2,0,0.123,0.001049095,-4.47E-04,-0.110645846,41.1989,0.001049095,-4.47E-04,-0.110645846,41.1989,41.30997,0,1,1,0,2,61.51,61.68,61.51,61.68,0.7160348,-2.12E-04,4.61E-04,-0.6980644,-0.019461985,-0.054783367,88.54383257,100.14088,0.26786593,-0.13503474,0,0,1,-25,-300,-25,-28,1,3,,,
757797213,113.54,113.958977,22.54264496,100.12765,100.12765,0.0276494,,15,-0.05375695,0.020679567,-88.57092806,-0.00515511,0.001989893,-1.0080484,1.0080636,-1.4796461,-1.2150797,-0.008300227,1.9146383,0.006193272,-0.002209083,0.26140338,0.26148605,0.00657546,37,1499,1,1499,0.55,-88.57092806,0.057597341,160.3880222,-111.0410498,271.4290719,-88.58605434,-0.015126284,-19.48492918,8.032038549,-0.030583452,0.030583452,0.007733192,-0.003138052,0.322247475,0.00153992,-9.29E-04,0.060844093,22.54263777,113.9589802,FALSE,FALSE,-90.83100801,-8.57940862,4.677453394,,21.00523597,,,0.7158697,-2.10E-04,4.57E-04,-0.69823366,-0.009445419,0.003365099,-0.12424098,0,0,0,55,55,4096,0,47776,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,234,7733,0,0,-0.07113402,-1,FORCE_LANDING,2,1,5,5,1,30,50,16,5,11,9,0,0,-18.705832,7.710835,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-984,2,0,0,0,0,100,100,100,704,394,1288,1519,-29.29264663,378,431,1271,1394,-48.7922854,201,182,181,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9999999,0.002,0,0.002,,1000000,0,0.21421146,0,,FORCE_LANDING,OTHER,VERT_LOW_LIMIT_LANDING,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,109000,5,0.2,0,0.123,0.001175065,-5.24E-04,-0.121019915,41.171932,0.001175065,-5.24E-04,-0.121019915,41.171932,41.29341,0,1,1,0,2,61.48,61.67,61.49,61.67,0.71590436,-2.10E-04,4.58E-04,-0.6981982,-0.019373073,-0.054400475,88.56524904,100.13027,0.26265335,-0.12630561,0,0,1,-24,-300,-24,-26,1,2,,,
757948479,113.573,113.958977,22.54264497,100.119865,100.119865,0.019867417,,15,-0.05322632,0.020483486,-88.5886187,0.004976437,0.004115635,-1.0070214,1.0070422,-0.07628284,-0.40023613,0.38421014,0.5600227,0.005911518,-0.002108611,0.25777304,0.25784943,0.006276327,36,1499,1,1499,0.55,-88.5886187,0.057031692,160.362788,-111.0485933,271.4113813,-88.62425411,-0.035635416,-19.48473957,8.031970919,-0.022451816,0.022451816,0.007733192,-0.003138052,0.267614526,0.001821674,-0.001029441,0.009841484,22.54263777,113.9589802,FALSE,FALSE,-90.83280551,-8.572878221,4.67954728,,21.0054297,,,0.715762,-2.08E-04,4.52E-04,-0.6983442,-0.009346547,0.003334546,-0.11837924,0,0,0,55,55,4096,0,47788,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,234,7735,0,0,-0.071649484,-1,FORCE_LANDING,2,1,5,5,1,30,50,16,5,11,9,0,0,-18.705557,7.710736,1,0,0,0,0,Hover,,lost,71.42857,0,0,1,1,1,1,0,0,0,0,-10000,-1015,2,0,0,0,0,100,100,100,707,394,1288,1521,-29.18828305,378,431,1271,1394,-48.79183835,202,182,181,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9999999,0.002,0,0.002,,1000000,0,0.20864034,0,   7734 [L-SEND DATA][ERROR][AddBag] Bag 0 of device 9 is occupied,FORCE_LANDING,OTHER,VERT_LOW_LIMIT_LANDING,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,109100,5,0.1,0,0.119,8.79E-04,-2.87E-04,-0.11316877,41.14408,8.79E-04,-2.87E-04,-0.11316877,41.14408,41.257668,0,1,1,0,2,61.47,61.64,61.47,61.64,0.715762,-2.08E-04,4.52E-04,-0.6983442,-0.01916626,-0.053714692,88.58860811,100.119865,0.25777304,-0.11837924,0,0,1,-24,-300,-24,-26,1,2,,,
758101825,113.608,113.958977,22.54264497,100.11091,100.11091,0.010910508,,15,-0.052408175,0.020178086,-88.6103871,0.001836515,0.003174728,-1.0104407,1.0104474,-0.53695667,-0.96541756,0.51895946,1.2205215,0.005587179,-0.001992781,0.2537485,0.25381783,0.005931926,36,1499,1,1499,0.55,-88.6103871,0.05615845,160.3320183,-111.0575946,271.3896129,-88.62425375,-0.013866649,-19.48453027,8.031896264,-0.01314087,0.01314087,0.007733192,-0.003138052,0.267614526,0.002146013,-0.001145271,0.01386602,22.54263777,113.9589802,FALSE,FALSE,-90.85159312,-8.576299926,4.686841753,,21.00564443,,,0.71562934,-2.04E-04,4.45E-04,-0.6984801,-0.009195839,0.003286604,-0.11212984,0,0,0,55,55,4096,0,47802,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,235,7736,0,0,-0.072164945,-1,FORCE_LANDING,2,1,5,5,1,30,50,16,5,11,9,0,0,-18.705465,7.7107043,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-969,2,0,0,0,0,100,100,100,711,394,1288,1523,-29.0500535,378,431,1271,1394,-48.79115415,203,182,182,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9999999,0.002,0,0.002,,1000000,0,0.20864034,0,,FORCE_LANDING,OTHER,VERT_LOW_LIMIT_LANDING,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,109100,5,0.1,0,0.123,3.48E-04,-2.43E-04,-0.10053468,41.121407,3.48E-04,-2.43E-04,-0.10053468,41.121407,41.222015,0,1,1,0,2,61.46,61.61,61.46,61.61,0.7156873,-2.06E-04,4.49E-04,-0.69842076,-0.019022866,-0.053262134,88.60087261,100.11473,0.25544667,-0.11475707,0,0,1,-24,-300,-24,-26,1,2,,,
758257211,113.642,113.958977,22.54264497,100.10335,100.10335,0.003349778,,15,-0.051586298,0.019865062,-88.62967758,0.003162717,0.00631954,-1.0180529,1.0180775,0.67719316,0.60705245,-0.6069083,1.0933622,0.005313737,-0.00189498,0.25046578,0.25052932,0.00564152,35,1499,1,1499,0.55,-88.62967758,0.055278987,160.3094264,-111.0608961,271.3703224,-88.66245462,-0.032777036,-19.48435978,8.03183546,-0.005255124,0.005255124,0.007733192,-0.003138052,0.267614526,0.002419455,-0.001243073,0.017148745,22.54263777,113.9589802,FALSE,FALSE,-90.8871628,-8.559217615,4.713366873,,21.00581437,,,0.71551174,-2.01E-04,4.39E-04,-0.6986006,-0.009046396,0.003237115,-0.10721871,0,0,0,55,55,4096,0,47814,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,235,7738,0,0,-0.0714433,-1,FORCE_LANDING,2,1,5,5,1,30,50,16,5,11,9,0,0,-18.705244,7.7106237,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-1015,2,0,0,0,0,100,100,100,707,394,1300,1531,-29.1870104,378,431,1271,1394,-48.79047715,202,182,185,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9999999,0.002,0,0.002,,1000000,0,0.20864034,0,,FORCE_LANDING,OTHER,VERT_LOW_LIMIT_LANDING,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,109100,5,0.1,0,0.123,0.001149033,-4.56E-04,-0.09818314,41.097645,0.001149033,-4.56E-04,-0.09818314,41.097645,41.19632,0,1,1,0,2,61.45,61.59,61.45,61.59,0.71553147,-2.02E-04,4.40E-04,-0.6985804,-0.018674364,-0.052192407,88.62643412,100.1046,0.25100282,-0.108009405,0,0,1,-23,-300,-23,-25,1,2,,,
758409091,113.676,113.958977,22.54264497,100.09464,100.09464,-0.005355361,,15,-0.050488725,0.019442495,-88.65301947,-0.003653436,-0.001954437,-1.001839,1.0018476,1.4489229,-0.44836643,-1.5724976,2.184756,0.005000788,-0.001782908,0.24681343,0.24687053,0.005309109,35,1499,1,1499,0.55,-88.65301947,0.054102879,160.2859938,-111.0609867,271.3469805,-88.66245415,-0.009434676,-19.48417173,8.031768404,0.003811809,-0.003811809,0.007733192,-0.002266716,0.267614526,0.002732404,-4.84E-04,0.020801095,22.54263777,113.9589802,FALSE,FALSE,-90.89325566,-8.54550433,4.692493103,,21.00601202,,,0.71536946,-1.97E-04,4.29E-04,-0.6987463,-0.008848973,0.003170797,-0.10198421,0,0,0,55,55,4096,0,47828,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,235,7740,0,0,-0.07123712,-1,FORCE_LANDING,2,1,5,5,1,30,50,16,5,11,9,0,0,-18.705004,7.710539,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-1045,2,0,0,0,0,100,100,100,704,394,1310,1538,-29.29000736,378,431,1271,1394,-48.78958054,201,182,189,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9999999,0.002,0,0.002,,1000000,0,0.20864034,0,,FORCE_LANDING,OTHER,VERT_LOW_LIMIT_LANDING,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,109300,5,0.1,0,0.123,6.10E-04,-2.63E-04,-0.08356396,41.079655,6.10E-04,-2.63E-04,-0.08356396,41.079655,41.163464,0,1,1,0,2,61.44,61.57,61.44,61.57,0.71536946,-1.97E-04,4.29E-04,-0.6987463,-0.018250272,-0.050931805,88.65300662,100.09464,0.24681343,-0.10198421,0,0,1,-23,-300,-23,-25,1,2,,,
758562074,113.71,113.958977,22.54264497,100.08729,100.08729,-0.012710097,,15,-0.049421157,0.01902756,-88.67356774,-0.004838196,-0.002832,-1.0026118,1.0026275,0.13894409,0.2718001,-1.40151,1.4343678,0.004738433,-0.001688847,0.2438205,0.24387239,0.005030402,34,1499,1,1499,0.55,-88.67356774,0.052957515,160.2693118,-111.0571205,271.3264323,-88.70065613,-0.027088391,-19.48401971,8.031714215,0.01147021,-0.01147021,0.007733192,-0.002266716,0.267614526,0.002994759,-5.78E-04,0.023794023,22.54263778,113.9589802,FALSE,FALSE,-90.91026804,-8.56249789,4.697501137,,21.00616212,,,0.71524405,-1.92E-04,4.20E-04,-0.6988746,-0.008657543,0.003104806,-0.09794421,0,0,0,55,55,4096,0,47840,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,235,7741,0,0,-0.07391752,-1,FORCE_LANDING,2,1,5,5,1,30,50,16,5,11,9,0,0,-18.704927,7.710513,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-1045,2,0,0,0,0,100,100,100,701,394,1307,1534,-29.39315078,378,431,1271,1394,-48.78871489,200,182,187,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9999999,0.002,0,0.002,,1000000,0,0.20864034,0,,FORCE_LANDING,OTHER,VERT_LOW_LIMIT_LANDING,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,109300,5,0.1,0,0.123,6.85E-04,-3.20E-04,-0.1049725,41.060005,6.85E-04,-3.20E-04,-0.1049725,41.060005,41.165237,0,1,1,0,2,61.41,61.57,61.41,61.57,0.7152864,-1.94E-04,4.23E-04,-0.6988313,-0.018006739,-0.050220363,88.66663249,100.08973,0.2448048,-0.099260926,0,0,1,-23,-300,-23,-25,1,2,,,
758712237,113.743,113.958977,22.54264497,100.07881,100.07881,-0.021186354,,15,-0.048059816,0.018491629,-88.69881922,-0.006261918,-0.007746638,-1.0075636,1.0076128,-1.1295953,-1.5609212,0.7300201,2.0604343,0.004439951,-0.001581747,0.2404744,0.24052058,0.004713288,34,1499,1,1499,0.55,-88.69881922,0.051494523,160.2563167,-111.0448641,271.3011808,-88.70065559,-0.00183637,-19.48385217,8.031654512,0.020311616,-0.020311616,0.007733192,-0.002266716,0.267614526,0.003293241,-6.85E-04,0.027140123,22.54263778,113.9589802,FALSE,FALSE,-90.94036843,-8.566117536,4.687596279,,21.00633225,,,0.71509016,-1.87E-04,4.09E-04,-0.6990322,-0.008414985,0.00302036,-0.09367219,0,0,0,55,55,4096,0,47854,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,235,7743,0,0,-0.07309278,-1,FORCE_LANDING,2,1,5,5,1,30,50,16,5,11,9,0,0,-18.704721,7.7104363,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-1045,2,0,0,0,0,100,100,100,701,394,1303,1531,-29.3914894,378,431,1271,1394,-48.78762227,201,182,185,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9999999,0.002,0,0.002,,1000000,0,0.20864034,0,,FORCE_LANDING,OTHER,VERT_LOW_LIMIT_LANDING,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,109300,5,0.1,0,0.123,5.27E-04,-8.69E-05,-0.07113557,41.04546,5.27E-04,-8.69E-05,-0.07113557,41.04546,41.116905,0,1,1,0,2,61.43,61.53,61.43,61.53,0.7151123,-1.88E-04,4.10E-04,-0.6990094,-0.017467747,-0.048672751,88.69516937,100.08002,0.24094346,-0.09424752,0,0,1,-22,-300,-22,-24,1,2,,,
758863188,113.777,113.958977,22.54264497,100.07164,100.07164,-0.028357985,,15,-0.046794154,0.017995005,-88.72085617,-0.003204785,0.008148101,-1.0139984,1.0140362,0.97630316,1.0027958,-2.1810887,2.5915084,0.004191157,-0.001492419,0.23771825,0.23775987,0.004448944,33,1499,1,1499,0.55,-88.72085617,0.050134945,160.2445657,-111.0345781,271.2791438,-88.73885868,-0.018002514,-19.48371752,8.031606554,0.027772189,-0.027772189,0.007733192,-0.002266716,0.267614526,0.003542035,-7.74E-04,0.029896272,22.54263778,113.9589802,FALSE,FALSE,-90.96763533,-8.577703391,4.682703847,,21.00647684,,,0.71495557,-1.82E-04,3.98E-04,-0.6991697,-0.008189564,0.002941005,-0.09040948,0,0,0,55,55,4096,0,47866,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,235,7744,0,0,-0.07494845,-1,FORCE_LANDING,2,1,5,5,1,30,50,16,5,11,9,0,0,-18.70463,7.710406,1,0,0,0,0,Hover,,lost,71.42857,0,0,1,1,1,1,0,0,0,0,-10000,-1060,2,0,0,0,0,100,100,100,704,398,1294,1525,-29.53220249,378,431,1271,1394,-48.78660361,201,183,183,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.9999999,0.002,0,0.002,,1000000,0,0.20864034,0,,FORCE_LANDING,OTHER,VERT_LOW_LIMIT_LANDING,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,109300,5,0.1,0,0.123,-1.40E-04,-7.84E-05,-0.09252507,41.030052,-1.40E-04,-7.84E-05,-0.09252507,41.030052,41.12273,0,1,1,0,2,61.4,61.54,61.4,61.54,0.7150234,-1.85E-04,4.03E-04,-0.6991003,-0.017173519,-0.047835211,88.70974763,100.07522,0.23908415,-0.09199712,0,0,1,-22,-300,-22,-24,1,2,,,
759015260,113.811,113.958977,22.54264498,100.06338,100.06338,-0.03662062,,15,-0.045263679,0.017394307,-88.74780895,0.008638182,0.004194054,-1.0131097,1.0131552,1.160804,1.1035537,-0.6057507,1.7123756,0.003909626,-0.001391261,0.23461919,0.23465589,0.004149793,32,1499,1,1499,0.55,-88.74780895,0.048490847,160.2310059,-111.0211852,271.252191,-88.77706283,-0.029253874,-19.48356965,8.031553916,0.036395374,-0.036395374,0.005170454,-0.002266716,0.267614526,0.001260828,-8.75E-04,0.032995341,22.54263778,113.9589802,FALSE,FALSE,-91.00097547,-8.576821569,4.705400531,,21.00661964,,,0.7147911,-1.76E-04,3.85E-04,-0.69933784,-0.007917634,0.002845743,-0.08700297,0,0,0,55,55,4096,0,47880,0,0,,,,,99.99,99.99,3.75E+07,0,0,0,,,,20151018,235,7746,0,0,-0.07742268,-1,FORCE_LANDING,2,1,5,5,1,30,50,16,5,11,9,0,0,-18.704462,7.710345,1,0,0,0,0,Hover,,lost,71.42857,0,0,0,1,1,1,0,0,0,0,-10000,-1106,2,0,0,0,0,100,100,100,711,398,1291,1526,-29.28807324,378,431,1271,1394,-48.78537196,203,183,182,108,215,393,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,,,,,,,0.031999998,0,0,0.031999998,0,0.031999998,0.002,0,0.99999994,0.002,0,0.002,,1000000,0,0.20864034,0,,FORCE_LANDING,OTHER,VERT_LOW_LIMIT_LANDING,ALREADY,FALSE,Connected,,P,TRUE,FALSE,FALSE,109300,5,0.1,0,0.123,6.98E-04,-2.12E-04,-0.09448661,41.018105,6.98E-04,-2.12E-04,-0.09448661,41.018105,41.112934,0,1,1,0,2,61.39,61.53,61.39,61.53,0.7148389,-1.78E-04,3.88E-04,-0.69928896,-0.016559014,-0.046079164,88.73998296,100.06573,0.23549262,-0.08793266,0,0,1,-22,-300,-22,-24,1,2,,,
